TimeSeconds,parsedDate,dateTimeStr,ipLayerProtocol,ipLayerProtocolCode,firstSeenSrcIp,firstSeenDestIp,firstSeenSrcPort,firstSeenDestPort,moreFragments,contFragments,durationSeconds,firstSeenSrcPayloadBytes,firstSeenDestPayloadBytes,firstSeenSrcTotalBytes,firstSeenDestTotalBytes,firstSeenSrcPacketCount,firstSeenDestPacketCount,recordForceOut
1364803516.313139,2013-04-01 08:05:16,20130401080516.313139,6,TCP,172.10.1.114,10.1.0.75,3580,80,0,0,0,176,409,454,633,5,4,0
1364803516.267324,2013-04-01 08:05:16,20130401080516.267324,6,TCP,172.10.2.74,10.0.0.13,3912,80,0,0,0,152,409,430,633,5,4,0
1364803516.2562361,2013-04-01 08:05:16,20130401080516.256236,6,TCP,172.10.2.125,10.0.0.6,3911,80,0,0,0,151,408,429,632,5,4,0
1364803516.206773,2013-04-01 08:05:16,20130401080516.206773,6,TCP,172.30.2.99,10.0.0.9,9269,80,0,0,0,175,408,453,632,5,4,0
1364803516.134799,2013-04-01 08:05:16,20130401080516.134799,6,TCP,172.30.1.253,10.0.0.13,6489,80,0,0,0,176,409,454,633,5,4,0
1364803516.09636,2013-04-01 08:05:16,20130401080516.096360,6,TCP,172.30.2.51,10.0.0.8,9251,80,0,0,0,175,408,453,632,5,4,0
1364803516.0854809,2013-04-01 08:05:16,20130401080516.085481,6,TCP,172.10.1.160,10.0.0.12,3573,80,0,0,0,176,409,454,633,5,4,0
1364803516.0574291,2013-04-01 08:05:16,20130401080516.057429,6,TCP,172.30.1.204,10.0.0.13,6486,80,0,0,0,176,409,454,633,5,4,0
1364803516.0901189,2013-04-01 08:05:16,20130401080516.090119,6,TCP,172.30.2.122,10.0.0.12,9256,80,0,0,0,176,409,454,633,5,4,0
1364803516.005614,2013-04-01 08:05:16,20130401080516.005614,6,TCP,172.30.1.245,10.0.0.7,6482,80,0,0,0,175,408,453,632,5,4,0
1364803517.9496751,2013-04-01 08:05:17,20130401080517.949675,6,TCP,172.30.2.127,10.1.0.75,9332,80,0,0,0,176,409,454,633,5,4,0
1364803517.953748,2013-04-01 08:05:17,20130401080517.953748,6,TCP,172.30.2.126,10.0.0.13,9331,80,0,0,0,176,409,454,633,5,4,0
1364803517.9363289,2013-04-01 08:05:17,20130401080517.936329,6,TCP,172.10.1.70,10.0.0.8,5203,80,0,0,0,175,408,453,632,5,4,0
1364803517.9371059,2013-04-01 08:05:17,20130401080517.937106,6,TCP,172.10.2.51,10.0.0.7,4000,80,0,0,0,151,408,429,632,5,4,0
1364803517.923557,2013-04-01 08:05:17,20130401080517.923557,6,TCP,172.10.1.25,10.1.0.100,5202,80,0,0,0,177,410,455,634,5,4,0
1364803517.929189,2013-04-01 08:05:17,20130401080517.929189,6,TCP,172.10.2.86,10.0.0.10,3999,80,0,0,0,152,409,430,633,5,4,0
1364803517.9260941,2013-04-01 08:05:17,20130401080517.926094,6,TCP,172.10.1.196,10.0.0.14,3645,80,0,0,0,176,409,454,633,5,4,0
1364803517.9200101,2013-04-01 08:05:17,20130401080517.920010,6,TCP,172.10.2.81,10.0.0.13,3998,80,0,0,0,152,409,430,633,5,4,0
1364803517.8523779,2013-04-01 08:05:17,20130401080517.852378,6,TCP,172.30.2.70,10.0.0.7,9327,80,0,0,0,175,408,453,632,5,4,0
1364803517.9341309,2013-04-01 08:05:17,20130401080517.934131,6,TCP,172.30.2.135,10.0.0.9,9326,80,0,0,0,175,408,453,632,5,4,0
1364803517.8356659,2013-04-01 08:05:17,20130401080517.835666,6,TCP,172.10.2.78,10.0.0.10,3995,80,0,0,0,152,409,430,633,5,4,0
1364803517.8173211,2013-04-01 08:05:17,20130401080517.817321,6,TCP,172.30.2.79,10.0.0.14,9322,80,0,0,0,176,409,454,633,5,4,0
1364803517.7824891,2013-04-01 08:05:17,20130401080517.782489,6,TCP,172.10.1.154,10.0.0.7,3639,80,0,0,0,175,408,453,632,5,4,0
1364803517.7744081,2013-04-01 08:05:17,20130401080517.774408,6,TCP,172.30.2.61,10.0.0.12,9320,80,0,0,0,176,409,454,633,5,4,0
1364803517.752389,2013-04-01 08:05:17,20130401080517.752389,6,TCP,172.30.2.111,10.0.0.8,9319,80,0,0,0,175,408,453,632,5,4,0
1364803517.7109661,2013-04-01 08:05:17,20130401080517.710966,6,TCP,172.30.1.170,10.0.0.7,9953,80,0,0,0,175,408,453,632,5,4,0
1364803517.663048,2013-04-01 08:05:17,20130401080517.663048,6,TCP,172.30.1.142,10.0.0.13,9949,80,0,0,0,176,409,454,633,5,4,0
1364803517.597656,2013-04-01 08:05:17,20130401080517.597656,6,TCP,10.78.90.9,172.30.0.4,2707,80,0,0,0,193,6130,579,6516,7,7,0
1364803517.5711169,2013-04-01 08:05:17,20130401080517.571117,6,TCP,172.30.1.126,10.0.0.12,9943,80,0,0,0,176,409,454,633,5,4,0
1364803517.5465419,2013-04-01 08:05:17,20130401080517.546542,6,TCP,172.30.1.125,10.0.0.5,9940,80,0,0,0,175,408,453,632,5,4,0
1364803517.4821401,2013-04-01 08:05:17,20130401080517.482140,6,TCP,172.30.2.100,10.1.0.75,9308,80,0,0,0,176,409,454,633,5,4,0
1364803517.5282249,2013-04-01 08:05:17,20130401080517.528225,6,TCP,172.30.1.141,10.0.0.14,9935,80,0,0,0,176,409,454,633,5,4,0
1364803517.4956701,2013-04-01 08:05:17,20130401080517.495670,6,TCP,172.30.2.87,10.0.0.9,9307,80,0,0,0,175,408,453,632,5,4,0
1364803517.703933,2013-04-01 08:05:17,20130401080517.703933,6,TCP,172.30.2.67,10.0.0.10,9305,80,0,0,0,176,409,454,633,5,4,0
1364803517.4704721,2013-04-01 08:05:17,20130401080517.470472,6,TCP,172.10.2.122,10.0.0.13,3976,80,0,0,0,152,409,430,633,5,4,0
1364803517.4215131,2013-04-01 08:05:17,20130401080517.421513,6,TCP,172.30.1.105,10.0.0.12,9928,80,0,0,0,176,409,454,633,5,4,0
1364803517.371377,2013-04-01 08:05:17,20130401080517.371377,6,TCP,172.10.1.204,10.0.0.12,4938,80,0,0,0,176,409,454,633,5,4,0
1364803517.369998,2013-04-01 08:05:17,20130401080517.369998,6,TCP,172.10.2.141,10.0.0.8,3973,80,0,0,0,151,408,429,632,5,4,0
1364803517.3700039,2013-04-01 08:05:17,20130401080517.370004,6,TCP,172.10.1.131,10.0.0.8,3620,80,0,0,0,175,408,453,632,5,4,0
1364803517.3550899,2013-04-01 08:05:17,20130401080517.355090,6,TCP,172.30.1.186,10.0.0.9,9924,80,0,0,0,175,408,453,632,5,4,0
1364803517.3295109,2013-04-01 08:05:17,20130401080517.329511,6,TCP,172.30.1.208,10.0.0.7,6517,80,0,0,0,175,408,453,632,5,4,0
1364803517.3036549,2013-04-01 08:05:17,20130401080517.303655,6,TCP,172.10.2.117,10.0.0.13,3972,80,0,0,0,152,409,430,633,5,4,0
1364803517.3313601,2013-04-01 08:05:17,20130401080517.331360,6,TCP,172.30.1.127,10.0.0.5,9922,80,0,0,0,175,408,453,632,5,4,0
1364803517.227685,2013-04-01 08:05:17,20130401080517.227685,6,TCP,172.10.2.60,10.0.0.12,3971,80,0,0,0,152,409,430,633,5,4,0
1364803517.2943311,2013-04-01 08:05:17,20130401080517.294331,6,TCP,172.30.1.195,10.0.0.14,9919,80,0,0,0,176,409,454,633,5,4,0
1364803517.1844571,2013-04-01 08:05:17,20130401080517.184457,6,TCP,172.10.2.101,10.0.0.8,3970,80,0,0,0,151,408,429,632,5,4,0
1364803517.22945,2013-04-01 08:05:17,20130401080517.229450,6,TCP,172.30.1.235,10.0.0.10,6512,80,0,0,0,176,409,454,633,5,4,0
1364803517.2311771,2013-04-01 08:05:17,20130401080517.231177,6,TCP,172.30.1.239,10.0.0.13,6511,80,0,0,0,176,409,454,633,5,4,0
1364803517.221544,2013-04-01 08:05:17,20130401080517.221544,6,TCP,172.30.1.213,10.0.0.6,6510,80,0,0,0,175,408,453,632,5,4,0
1364803517.267024,2013-04-01 08:05:17,20130401080517.267024,6,TCP,172.30.1.190,10.0.0.6,9917,80,0,0,0,175,408,453,632,5,4,0
1364803517.2663679,2013-04-01 08:05:17,20130401080517.266368,6,TCP,172.30.1.166,10.0.0.7,9916,80,0,0,0,175,408,453,632,5,4,0
1364803517.262223,2013-04-01 08:05:17,20130401080517.262223,6,TCP,172.30.1.154,10.0.0.8,9915,80,0,0,0,175,408,453,632,5,4,0
1364803517.2619741,2013-04-01 08:05:17,20130401080517.261974,6,TCP,172.30.1.118,10.0.0.10,9914,80,0,0,0,176,409,454,633,5,4,0
1364803517.2542939,2013-04-01 08:05:17,20130401080517.254294,6,TCP,172.30.1.134,10.0.0.9,9912,80,0,0,0,175,408,453,632,5,4,0
1364803517.210464,2013-04-01 08:05:17,20130401080517.210464,6,TCP,172.30.1.224,10.0.0.10,6507,80,0,0,0,176,409,454,633,5,4,0
1364803517.2566559,2013-04-01 08:05:17,20130401080517.256656,6,TCP,172.30.1.102,10.0.0.5,9911,80,0,0,0,175,408,453,632,5,4,0
1364803517.2575841,2013-04-01 08:05:17,20130401080517.257584,6,TCP,172.30.1.192,10.0.0.14,9910,80,0,0,0,176,409,454,633,5,4,0
1364803517.1470699,2013-04-01 08:05:17,20130401080517.147070,6,TCP,172.10.2.75,10.0.0.6,3969,80,0,0,0,151,408,429,632,5,4,0
1364803517.251673,2013-04-01 08:05:17,20130401080517.251673,6,TCP,172.30.1.160,10.0.0.6,9909,80,0,0,0,175,408,453,632,5,4,0
1364803517.077343,2013-04-01 08:05:17,20130401080517.077343,6,TCP,172.30.1.225,10.0.0.6,6503,80,0,0,0,175,408,453,632,5,4,0
1364803517.075943,2013-04-01 08:05:17,20130401080517.075943,6,TCP,172.10.1.167,10.0.0.11,3609,80,0,0,0,176,409,454,633,5,4,0
1364803517.0548301,2013-04-01 08:05:17,20130401080517.054830,6,TCP,172.30.1.122,10.0.0.8,9906,80,0,0,0,175,408,453,632,5,4,0
1364803517.095758,2013-04-01 08:05:17,20130401080517.095758,6,TCP,172.10.2.63,10.0.0.14,3965,80,0,0,0,152,409,430,633,5,4,0
1364803517.0446949,2013-04-01 08:05:17,20130401080517.044695,6,TCP,172.30.1.247,10.0.0.11,6500,80,0,0,0,176,409,454,633,5,4,0
1364803517.021735,2013-04-01 08:05:17,20130401080517.021735,6,TCP,172.30.1.70,10.0.0.8,9442,80,0,0,0,175,408,453,632,5,4,0
1364803517.044205,2013-04-01 08:05:17,20130401080517.044205,6,TCP,172.10.1.176,10.0.0.10,3608,80,0,0,0,176,409,454,633,5,4,0
1364803517.0311251,2013-04-01 08:05:17,20130401080517.031125,6,TCP,172.30.1.124,10.0.0.14,9905,80,0,0,0,176,409,454,633,5,4,0
1364803517.061666,2013-04-01 08:05:17,20130401080517.061666,6,TCP,172.30.1.82,10.0.0.11,9445,80,0,0,0,176,409,454,633,5,4,0
1364803518.991188,2013-04-01 08:05:18,20130401080518.991188,6,TCP,172.30.2.74,10.0.0.7,9348,80,0,0,0,175,408,453,632,5,4,0
1364803518.9746521,2013-04-01 08:05:18,20130401080518.974652,6,TCP,172.30.1.214,10.0.0.8,6546,80,0,0,0,175,408,453,632,5,4,0
1364803518.9757681,2013-04-01 08:05:18,20130401080518.975768,6,TCP,172.10.2.65,10.0.0.5,4044,80,0,0,0,151,408,429,632,5,4,0
1364803518.9450099,2013-04-01 08:05:18,20130401080518.945010,6,TCP,172.30.1.211,10.0.0.6,6545,80,0,0,0,175,408,453,632,5,4,0
1364803518.8565869,2013-04-01 08:05:18,20130401080518.856587,6,TCP,172.30.1.227,10.0.0.5,6541,80,0,0,0,175,408,453,632,5,4,0
1364803518.8652749,2013-04-01 08:05:18,20130401080518.865275,6,TCP,172.10.2.94,10.0.0.13,4039,80,0,0,0,152,409,430,633,5,4,0
1364803518.8020251,2013-04-01 08:05:18,20130401080518.802025,6,TCP,172.30.1.246,10.0.0.10,6539,80,0,0,0,176,409,454,633,5,4,0
1364803518.6912811,2013-04-01 08:05:18,20130401080518.691281,6,TCP,172.10.1.187,10.0.0.7,3666,80,0,0,0,175,408,453,632,5,4,0
1364803518.6791649,2013-04-01 08:05:18,20130401080518.679165,6,TCP,172.10.2.67,10.0.0.10,4030,80,0,0,0,152,409,430,633,5,4,0
1364803518.6018491,2013-04-01 08:05:18,20130401080518.601849,6,TCP,172.10.1.178,10.0.0.8,3665,80,0,0,0,175,408,453,632,5,4,0
1364803518.5992219,2013-04-01 08:05:18,20130401080518.599222,6,TCP,172.10.2.79,10.0.0.8,4029,80,0,0,0,151,408,429,632,5,4,0
1364803518.5829439,2013-04-01 08:05:18,20130401080518.582944,6,TCP,10.247.58.182,172.20.0.4,2710,80,0,0,3,1890,97710,6830,103190,90,100,0
1364803518.561116,2013-04-01 08:05:18,20130401080518.561116,6,TCP,172.10.1.125,10.0.0.14,3664,80,0,0,0,176,409,454,633,5,4,0
1364803518.46666,2013-04-01 08:05:18,20130401080518.466660,6,TCP,172.10.1.185,10.1.0.76,3663,80,0,0,0,176,409,454,633,5,4,0
1364803518.368665,2013-04-01 08:05:18,20130401080518.368665,6,TCP,172.10.1.65,10.0.0.7,5212,80,0,0,0,175,408,453,632,5,4,0
1364803518.3398409,2013-04-01 08:05:18,20130401080518.339841,6,TCP,172.10.1.74,10.0.0.7,5211,80,0,0,0,175,408,453,632,5,4,0
1364803819.442946,2013-04-01 08:10:19,20130401081019.442946,6,TCP,172.30.1.105,10.0.0.12,18099,80,0,0,0,176,409,454,633,5,4,0
1364803819.4703491,2013-04-01 08:10:19,20130401081019.470349,6,TCP,172.10.2.78,10.0.0.5,15913,80,0,0,0,151,408,429,632,5,4,0
1364803819.4110501,2013-04-01 08:10:19,20130401081019.411050,6,TCP,172.30.1.101,10.0.0.6,18082,80,0,0,5,175,408,453,632,5,4,0
1364803819.427871,2013-04-01 08:10:19,20130401081019.427871,6,TCP,172.10.1.176,10.0.0.13,1039,80,0,0,0,176,409,454,633,5,4,0
1364803819.380264,2013-04-01 08:10:19,20130401081019.380264,6,TCP,172.10.1.203,10.0.0.5,9192,80,0,0,0,175,408,453,632,5,4,0
1364803819.3416469,2013-04-01 08:10:19,20130401081019.341647,6,TCP,172.10.1.195,10.0.0.13,1034,80,0,0,0,176,409,454,633,5,4,0
1364803819.32795,2013-04-01 08:10:19,20130401081019.327950,6,TCP,172.10.1.252,10.1.0.75,9191,80,0,0,0,176,409,454,633,5,4,0
1364803819.3131709,2013-04-01 08:10:19,20130401081019.313171,6,TCP,172.10.1.109,10.0.0.13,1033,80,0,0,0,176,409,454,633,5,4,0
1364803819.3075769,2013-04-01 08:10:19,20130401081019.307577,6,TCP,172.10.1.177,10.0.0.12,1032,80,0,0,0,176,409,454,633,5,4,0
1364803819.109818,2013-04-01 08:10:19,20130401081019.109818,6,TCP,172.30.2.69,10.0.0.12,17822,80,0,0,0,176,409,454,633,5,4,0
1364803819.1017489,2013-04-01 08:10:19,20130401081019.101749,6,TCP,172.30.2.115,10.1.0.75,17820,80,0,0,0,176,409,454,633,5,4,0
1364803819.1190929,2013-04-01 08:10:19,20130401081019.119093,6,TCP,172.10.2.68,10.0.0.7,15894,80,0,0,0,151,408,429,632,5,4,0
1364803819.0721769,2013-04-01 08:10:19,20130401081019.072177,6,TCP,172.30.1.235,10.0.0.11,11191,80,0,0,0,176,409,454,633,5,4,0
1364803820.9804349,2013-04-01 08:10:20,20130401081020.980435,6,TCP,172.10.1.126,10.0.0.11,1085,80,0,0,0,176,409,454,633,5,4,0
1364803820.9762461,2013-04-01 08:10:20,20130401081020.976246,6,TCP,172.10.1.107,10.0.0.10,1083,80,0,0,0,176,409,454,633,5,4,0
1364803820.8725629,2013-04-01 08:10:20,20130401081020.872563,6,TCP,172.10.1.152,10.0.0.10,1081,80,0,0,0,176,409,454,633,5,4,0
1364803820.9640591,2013-04-01 08:10:20,20130401081020.964059,6,TCP,172.10.2.93,10.0.0.9,16003,80,0,0,0,151,408,429,632,5,4,0
1364803820.8484659,2013-04-01 08:10:20,20130401081020.848466,6,TCP,172.10.1.108,10.0.0.13,1077,80,0,0,0,176,409,454,633,5,4,0
1364803820.8103299,2013-04-01 08:10:20,20130401081020.810330,6,TCP,172.10.1.174,10.0.0.11,1075,80,0,0,0,176,409,454,633,5,4,0
1364803820.782742,2013-04-01 08:10:20,20130401081020.782742,6,TCP,172.10.1.140,10.0.0.8,1073,80,0,0,0,175,408,453,632,5,4,0
1364803820.7591701,2013-04-01 08:10:20,20130401081020.759170,6,TCP,172.10.2.79,10.0.0.12,15992,80,0,0,0,152,409,430,633,5,4,0
1364803820.5876319,2013-04-01 08:10:20,20130401081020.587632,6,TCP,10.170.148.209,172.30.0.4,4537,80,0,0,0,195,43145,1283,44989,20,34,0
1364803820.3784051,2013-04-01 08:10:20,20130401081020.378405,6,TCP,172.30.1.241,10.0.0.7,11203,80,0,0,0,175,408,453,632,5,4,0
1364803820.3476081,2013-04-01 08:10:20,20130401081020.347608,6,TCP,172.10.1.205,10.0.0.13,9205,80,0,0,0,176,409,454,633,5,4,0
1364803820.3568981,2013-04-01 08:10:20,20130401081020.356898,6,TCP,172.30.1.236,10.0.0.8,11202,80,0,0,0,175,408,453,632,5,4,0
1364803820.3043799,2013-04-01 08:10:20,20130401081020.304380,6,TCP,172.10.1.201,10.0.0.9,9204,80,0,0,0,175,408,453,632,5,4,0
1364803820.2501791,2013-04-01 08:10:20,20130401081020.250179,6,TCP,172.10.1.210,10.0.0.5,9203,80,0,0,0,175,408,453,632,5,4,0
1364803820.256212,2013-04-01 08:10:20,20130401081020.256212,6,TCP,172.30.1.213,10.0.0.7,11199,80,0,0,0,175,408,453,632,5,4,0
1364803820.2278111,2013-04-01 08:10:20,20130401081020.227811,6,TCP,172.30.2.135,10.1.0.75,17830,80,0,0,0,176,409,454,633,5,4,0
1364803820.2143271,2013-04-01 08:10:20,20130401081020.214327,6,TCP,172.30.2.116,10.1.0.75,17829,80,0,0,0,176,409,454,633,5,4,0
1364803820.1733351,2013-04-01 08:10:20,20130401081020.173335,6,TCP,172.10.2.103,10.0.0.7,15953,80,0,0,0,151,408,429,632,5,4,0
1364803820.166327,2013-04-01 08:10:20,20130401081020.166327,6,TCP,172.10.2.82,10.0.0.13,15952,80,0,0,0,152,409,430,633,5,4,0
1364803820.132077,2013-04-01 08:10:20,20130401081020.132077,6,TCP,172.10.1.11,10.1.0.77,9510,80,0,0,0,176,409,454,633,5,4,0
1364803820.095896,2013-04-01 08:10:20,20130401081020.095896,6,TCP,172.30.2.87,10.0.0.12,17828,80,0,0,0,176,409,454,633,5,4,0
1364803820.09304,2013-04-01 08:10:20,20130401081020.093040,6,TCP,172.30.1.218,10.0.0.9,11195,80,0,0,0,175,408,453,632,5,4,0
1364803820.1123681,2013-04-01 08:10:20,20130401081020.112368,6,TCP,172.10.1.24,10.1.0.77,9507,80,0,0,0,176,409,454,633,5,4,0
1364803820.035341,2013-04-01 08:10:20,20130401081020.035341,6,TCP,172.10.2.74,10.0.0.12,15946,80,0,0,0,152,409,430,633,5,4,0
1364803820.112375,2013-04-01 08:10:20,20130401081020.112375,6,TCP,172.10.1.77,10.0.0.9,9500,80,0,0,0,175,408,453,632,5,4,0
1364803820.0622089,2013-04-01 08:10:20,20130401081020.062209,6,TCP,172.30.1.237,10.0.0.5,11194,80,0,0,0,175,408,453,632,5,4,0
1364803820.0864019,2013-04-01 08:10:20,20130401081020.086402,6,TCP,172.10.1.16,10.0.0.5,9499,80,0,0,0,175,408,453,632,5,4,0
1364803820.01582,2013-04-01 08:10:20,20130401081020.015820,6,TCP,172.30.1.208,10.0.0.13,11193,80,0,0,0,176,409,454,633,5,4,0
1364803820.080112,2013-04-01 08:10:20,20130401081020.080112,6,TCP,172.10.1.79,10.1.0.77,9498,80,0,0,0,176,409,454,633,5,4,0
1364803820.006784,2013-04-01 08:10:20,20130401081020.006784,6,TCP,172.10.1.44,10.0.0.14,9495,80,0,0,0,176,409,454,633,5,4,0
1364803821.89588,2013-04-01 08:10:21,20130401081021.895880,6,TCP,172.30.2.61,10.0.0.12,17851,80,0,0,0,176,409,454,633,5,4,0
1364803821.8053091,2013-04-01 08:10:21,20130401081021.805309,6,TCP,172.30.2.91,10.0.0.5,17843,80,0,0,0,175,408,453,632,5,4,0
1364803821.791667,2013-04-01 08:10:21,20130401081021.791667,6,TCP,172.30.2.104,10.0.0.13,17842,80,0,0,0,176,409,454,633,5,4,0
1364803821.7218261,2013-04-01 08:10:21,20130401081021.721826,6,TCP,172.30.2.62,10.0.0.10,17839,80,0,0,0,176,409,454,633,5,4,0
1364803821.6793909,2013-04-01 08:10:21,20130401081021.679391,6,TCP,172.30.2.125,10.0.0.14,17840,80,0,0,0,176,409,454,633,5,4,0
1364803821.668401,2013-04-01 08:10:21,20130401081021.668401,6,TCP,172.10.2.117,10.0.0.9,16038,80,0,0,0,151,408,429,632,5,4,0
1364803821.620224,2013-04-01 08:10:21,20130401081021.620224,6,TCP,10.13.77.49,172.20.0.4,4544,80,0,0,3,1880,495590,13840,516190,220,380,0
1364803821.5994771,2013-04-01 08:10:21,20130401081021.599477,6,TCP,172.10.1.34,10.1.0.77,9545,80,0,0,0,176,409,454,633,5,4,0
1364803821.583019,2013-04-01 08:10:21,20130401081021.583019,6,TCP,172.10.1.14,10.0.0.7,9544,80,0,0,0,175,408,453,632,5,4,0
1364803821.596544,2013-04-01 08:10:21,20130401081021.596544,6,TCP,172.10.2.59,10.0.0.14,16035,80,0,0,0,152,409,430,633,5,4,0
1364803821.5887001,2013-04-01 08:10:21,20130401081021.588700,6,TCP,172.10.1.73,10.0.0.10,9543,80,0,0,0,176,409,454,633,5,4,0
1364803821.575917,2013-04-01 08:10:21,20130401081021.575917,6,TCP,172.10.2.62,10.0.0.14,16034,80,0,0,0,152,409,430,633,5,4,0
1364803821.5990269,2013-04-01 08:10:21,20130401081021.599027,6,TCP,172.30.2.57,10.0.0.5,17835,80,0,0,0,175,408,453,632,5,4,0
1364803821.518769,2013-04-01 08:10:21,20130401081021.518769,6,TCP,172.10.1.85,10.0.0.6,9541,80,0,0,0,175,408,453,632,5,4,0
1364803821.515821,2013-04-01 08:10:21,20130401081021.515821,6,TCP,172.10.1.30,10.1.0.77,9540,80,0,0,0,176,409,454,633,5,4,0
1364803821.517324,2013-04-01 08:10:21,20130401081021.517324,6,TCP,172.10.1.92,10.0.0.13,9539,80,0,0,0,176,409,454,633,5,4,0
1364803821.483078,2013-04-01 08:10:21,20130401081021.483078,6,TCP,172.30.1.242,10.0.0.14,11219,80,0,0,0,176,409,454,633,5,4,0
1364803821.4631121,2013-04-01 08:10:21,20130401081021.463112,6,TCP,172.10.1.9,10.0.0.5,9538,80,0,0,0,175,408,453,632,5,4,0
1364803821.4615109,2013-04-01 08:10:21,20130401081021.461511,6,TCP,172.10.1.75,10.1.0.75,9537,80,0,0,0,176,409,454,633,5,4,0
1364803821.459167,2013-04-01 08:10:21,20130401081021.459167,6,TCP,172.10.1.48,10.0.0.14,9536,80,0,0,0,176,409,454,633,5,4,0
1364803821.4631071,2013-04-01 08:10:21,20130401081021.463107,6,TCP,172.10.2.64,10.0.0.5,16029,80,0,0,0,151,408,429,632,5,4,0
1364803821.4454651,2013-04-01 08:10:21,20130401081021.445465,6,TCP,172.10.2.127,10.0.0.11,16028,80,0,0,0,152,409,430,633,5,4,0
1364803821.417788,2013-04-01 08:10:21,20130401081021.417788,6,TCP,172.10.1.4,10.0.0.7,9535,80,0,0,0,175,408,453,632,5,4,0
1364803821.3805089,2013-04-01 08:10:21,20130401081021.380509,6,TCP,172.10.1.32,10.1.0.75,9533,80,0,0,0,176,409,454,633,5,4,0
1364803821.390656,2013-04-01 08:10:21,20130401081021.390656,6,TCP,172.10.1.51,10.1.0.75,9534,80,0,0,0,176,409,454,633,5,4,0
1364803821.3810029,2013-04-01 08:10:21,20130401081021.381003,6,TCP,172.10.1.68,10.1.0.75,9532,80,0,0,0,176,409,454,633,5,4,0
1364803821.3618791,2013-04-01 08:10:21,20130401081021.361879,6,TCP,172.10.1.239,10.0.0.7,9213,80,0,0,0,175,408,453,632,5,4,0
1364803821.3601351,2013-04-01 08:10:21,20130401081021.360135,6,TCP,172.10.2.116,10.0.0.12,16027,80,0,0,0,152,409,430,633,5,4,0
1364803821.3309829,2013-04-01 08:10:21,20130401081021.330983,6,TCP,172.10.1.38,10.0.0.14,9530,80,0,0,0,176,409,454,633,5,4,0
1364803821.358743,2013-04-01 08:10:21,20130401081021.358743,6,TCP,172.30.1.206,10.0.0.13,11216,80,0,0,0,176,409,454,633,5,4,0
1364803821.3049209,2013-04-01 08:10:21,20130401081021.304921,6,TCP,172.10.1.82,10.0.0.12,9529,80,0,0,0,176,409,454,633,5,4,0
1364803821.336112,2013-04-01 08:10:21,20130401081021.336112,6,TCP,172.10.1.221,10.0.0.8,9212,80,0,0,0,175,408,453,632,5,4,0
1364803821.333812,2013-04-01 08:10:21,20130401081021.333812,6,TCP,172.10.1.224,10.0.0.6,9211,80,0,0,0,175,408,453,632,5,4,0
1364803821.3335819,2013-04-01 08:10:21,20130401081021.333582,6,TCP,172.10.1.228,10.0.0.7,9210,80,0,0,0,175,408,453,632,5,4,0
1364803821.3310821,2013-04-01 08:10:21,20130401081021.331082,6,TCP,172.10.1.217,10.1.0.77,9209,80,0,0,0,176,409,454,633,5,4,0
1364803821.309721,2013-04-01 08:10:21,20130401081021.309721,6,TCP,172.10.2.113,10.0.0.6,16026,80,0,0,0,151,408,429,632,5,4,0
1364803821.2578549,2013-04-01 08:10:21,20130401081021.257855,6,TCP,172.10.2.106,10.0.0.5,16025,80,0,0,0,151,408,429,632,5,4,0
1364803821.2541211,2013-04-01 08:10:21,20130401081021.254121,6,TCP,172.10.2.100,10.0.0.5,16024,80,0,0,0,151,408,429,632,5,4,0
1364803821.214139,2013-04-01 08:10:21,20130401081021.214139,6,TCP,172.30.1.246,10.0.0.9,11211,80,0,0,0,175,408,453,632,5,4,0
1364803821.1049471,2013-04-01 08:10:21,20130401081021.104947,6,TCP,172.30.1.215,10.0.0.14,11208,80,0,0,0,176,409,454,633,5,4,0
1364803822.982873,2013-04-01 08:10:22,20130401081022.982873,6,TCP,172.10.1.22,10.1.0.77,9572,80,0,0,0,176,409,454,633,5,4,0
1364803822.9775939,2013-04-01 08:10:22,20130401081022.977594,6,TCP,172.10.1.29,10.0.0.7,9571,80,0,0,0,175,408,453,632,5,4,0
1364803822.9695449,2013-04-01 08:10:22,20130401081022.969545,6,TCP,172.10.1.7,10.1.0.100,9570,80,0,0,0,177,410,455,634,5,4,0
1364803822.9373,2013-04-01 08:10:22,20130401081022.937300,6,TCP,172.10.1.76,10.0.0.14,9569,80,0,0,0,176,409,454,633,5,4,0
1364803822.8832419,2013-04-01 08:10:22,20130401081022.883242,6,TCP,172.10.1.27,10.0.0.13,9568,80,0,0,0,176,409,454,633,5,4,0
1364803822.78968,2013-04-01 08:10:22,20130401081022.789680,6,TCP,10.170.32.36,172.10.0.5,4550,80,0,0,0,177,336,455,506,5,3,0
1364803822.7897511,2013-04-01 08:10:22,20130401081022.789751,6,TCP,172.10.1.25,10.0.0.6,9567,80,0,0,0,175,408,453,632,5,4,0
1364803822.7564089,2013-04-01 08:10:22,20130401081022.756409,6,TCP,172.10.1.63,10.0.0.10,9566,80,0,0,0,176,409,454,633,5,4,0
1364803822.7377069,2013-04-01 08:10:22,20130401081022.737707,6,TCP,172.10.2.48,10.0.0.8,16089,80,0,0,0,151,408,429,632,5,4,0
1364803822.5854671,2013-04-01 08:10:22,20130401081022.585467,6,TCP,10.170.148.209,172.30.0.4,4547,80,0,0,0,197,5039,529,5371,6,6,0
